01-11-2022 10:51:09.840 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
01-11-2022 10:51:09.852 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
01-11-2022 10:51:09.863 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
01-11-2022 10:51:09.866 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.17]
01-11-2022 10:51:10.154 [main] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
01-11-2022 10:51:10.162 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
01-11-2022 10:51:10.162 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2333 ms
01-11-2022 10:51:11.172 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
01-11-2022 10:51:11.208 [main] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
01-11-2022 10:53:08.982 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 6224 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
01-11-2022 10:53:08.999 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
01-11-2022 10:53:10.257 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
01-11-2022 10:53:10.340 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 75ms. Found 5 repository interfaces.
